EMPRESA|ANIO|FECHA|CODIGO_CLIENTE|RAZON_SOCIAL|REFERENCIA|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|VENTAS|PRECIO_MEDIO_COMPRA|MARGEN_ESTIMADO|TIPO_CORE|FLAG_SIN_COSTE|FLAG_MARGEN_NEGATIVO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|FLAG_LINEA_NEGATIVA|REFE_MAESTRO|DESCRIPCION_MAESTRO|CODIGO_FAMILIA_MAESTRO|FAMILIA_MAESTRO|DESUSO_MAESTRO|MAESTRO_N_DUP|FLAG_REF_NO_EXISTE_MAESTRO|FLAG_MAESTRO_DUPLICADO|FLAG_ARTICULO_DESUSO_VENDIDO|FLAG_FAMILIA_DISTINTA_VENTA_MAESTRO
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|38.00000000000000|0.7741820000000000|22.51636000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|36.00000000000000|0.7300000000000000|21.40000000000000|CORE|0|0|0|0|0|13063800,,|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|42021700|NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|105.0000000000000|3.162034000000000|41.75932000000000|CORE|0|0|0|0|0|42021700,,|NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|78.00000000000000|3.793780000000000|32.47464000000000|CORE|0|0|0|0|0|44003802,,|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|0.0000000000000000|3.793780000000000|-7.587560000000000|CORE|0|1|0|0|0|44003802,,|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|61010225|DISOLVENTE PARA PINTURA EPOXI|06|PINTURAS Y DISOLVENTES|54.00000000000000|1.726000000000000|36.74000000000000|CORE|0|0|0|0|0|61010225,,|DISOLVENTE PARA PINTURA EPOXI|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|66700120|PINTURA EPOXI SUELOS GRIS 7001 (16:4)|06|PINTURAS Y DISOLVENTES|512.0000000000000|7.045000000000000|230.2000000000000|CORE|0|0|0|0|0|66700120,,|PINTURA EPOXI SUELOS GRIS R-7001|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|69000013|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|67.20000000000000|0.5900000000000000|38.88000000000000|CORE|0|0|0|0|0|69000013,,|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|69000025|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|4.800000000000000|2.931431000000000|1.868569000000000|CORE|0|0|0|0|0|69000025,,|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|69000025|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|115.2000000000000|2.931431000000000|44.84565600000001|CORE|0|0|0|0|0|69000025,,|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|69000026|RODILLO HILO ESPECIAL RESINAS PARA SUELOS 22CM|06|PINTURAS Y DISOLVENTES|17.40000000000000|3.370000000000000|7.289999999999999|CORE|0|0|0|0|0|69000026,,|RODILLO HILO ESPECIAL RESINAS PARA SUELOS 22CM|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|58.40000000000000|9.585120000000000|20.05952000000000|CORE|0|0|0|0|0|81004018,,|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|43.80000000000000|9.585120000000000|15.04464000000000|CORE|0|0|0|0|0|81004018,,|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|12.00000000000000|1.320000000000000|4.080000000000000|CORE|0|0|0|0|0|82004006,,|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|36.00000000000000|1.320000000000000|12.24000000000000|CORE|0|0|0|0|0|82004006,,|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|48.00000000000000|1.320000000000000|16.32000000000000|CORE|0|0|0|0|0|82004006,,|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|48.00000000000000|1.320000000000000|16.32000000000000|CORE|0|0|0|0|0|82004006,,|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|92.00000000000000|15.52760000000000|29.88960000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|184.0000000000000|15.35000000000000|61.20000000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|184.0000000000000|15.52760000000000|59.77920000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|92.00000000000000|15.35000000000000|30.60000000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|92.00000000000000|15.52760000000000|29.88960000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91004500|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|22.80000000000000|1.112530000000000|9.449640000000001|CORE|0|0|0|0|0|91004500,,|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91045200|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|16.80000000000000|0.6400000000000000|9.120000000000001|CORE|0|0|0|0|0|91045200,,|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|27.60000000000000|1.120000000000000|14.16000000000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91104400|PALO METALICO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|15.60000000000000|0.5300000000000000|9.239999999999998|CORE|0|0|0|0|0|91104400,,|PALO METALICO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91154001|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|88.00000000000000|0.7441520000000000|28.46784000000000|CORE|0|0|0|0|0|91154001,,|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|72.00000000000000|0.3470000000000000|30.36000000000000|CORE|0|0|0|0|0|91164001,,|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91183000|RECAMBIO MOPA-60 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|4.700000000000000|0.0000000000000000|4.700000000000000|CORE|1|0|0|0|0|91183000,,|RECAMBIO MOPA-60 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91183000|RECAMBIO MOPA-60 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|9.400000000000000|0.0000000000000000|9.400000000000000|CORE|1|0|0|0|0|91183000,,|RECAMBIO MOPA-60 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|91430000|ALARGADOR TELESCOPICO ALUMINIO 2X1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|10.80000000000000|5.620000000000000|5.180000000000001|CORE|0|0|0|0|0|91430000,,|ALARGADOR TELESCOPICO ALUMINIO 2X1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|92015402|BOTELLA LEJIA NEUTRA LAVADORA ENV. 2Lts. C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA|13.20000000000000|0.5360000000000000|6.767999999999999|CORE|0|0|0|0|0|92015402,,|BOTELLA LEJIA NEUTRA LAVADORA ENV. 2Lts. C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|12.00000000000000|1.024000000000000|3.808000000000000|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|48.00000000000000|1.024000000000000|15.23200000000000|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/ T-L|09|PROD. Y ACCESORIOS PARA LIMPIEZA|84.00000000000000|4.231550000000000|-42.94650000000002|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|4.076286000000000|-25.52571999999999|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|84.00000000000000|4.231550000000000|-42.94650000000002|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|84.00000000000000|4.231550000000000|-42.94650000000002|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-S|09|PROD. Y ACCESORIOS PARA LIMPIEZA|28.00000000000000|4.231550000000000|-14.31550000000000|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-S|09|PROD. Y ACCESORIOS PARA LIMPIEZA|28.00000000000000|4.076286000000000|-12.76286000000000|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - C/100 T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|112.0000000000000|4.231550000000000|-57.26200000000000|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO - CAJA 100 T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|84.00000000000000|4.231550000000000|-42.94650000000002|CORE|0|1|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|821|ECOINVER BIO, S.L.|83014000|BOBINA TISSUE SECO T-70 GOFRADA C/2|08|CELULOSA-LINEA BLANCA|1458.000000000000|13.24000000000000|663.6000000000000|CORE|0|0|0|0|0|83014000,,|BOBINA TISSUE SECO T-70 GOFRADA C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|846|GAVA ALMERIA S.Coop.And.|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|588.0000000000000|15.35000000000000|219.6000000000000|CORE|0|0|0|0|0|83040001TK,,|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-02|846|GAVA ALMERIA S.Coop.And.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|19.20000000000000|1.024000000000000|6.911999999999999|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|132.0000000000000|0.7300000000000000|88.20000000000000|CORE|0|0|0|0|0|13063800,,|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|48.00000000000000|0.8343060000000000|31.31388000000000|CORE|0|0|0|0|0|21003800,,|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|504.0000000000000|1.120000000000000|369.6000000000000|CORE|0|0|0|0|0|32003801,,|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|344.0000000000000|1.480000000000000|225.6000000000000|CORE|0|0|0|0|0|32073801,,|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|234.0000000000000|1.300000000000000|156.0000000000000|CORE|0|0|0|0|0|33013800,,|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|08|CELULOSA-LINEA BLANCA|166.0000000000000|10.63090900000000|59.69090999999999|CORE|0|0|0|0|0|81004618,,|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|76.50000000000000|1.417188000000000|33.98436000000000|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|83003203|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|95.00000000000000|4.971124000000000|45.28876000000000|CORE|0|0|0|0|0|83003203,,|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|840140LM|TOALLA TISU ZZ LAMINADA - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|331.2000000000000|16.84599600000000|129.0480480000000|CORE|0|0|0|0|0|840140LM,,|TOALLA TISU ZZ LAMINADA - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|91089800|FREGONA HILO MICROFIBRA-ALGODON BICOLOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|57.50000000000000|0.9752780000000000|33.11805000000000|CORE|0|0|0|0|0|91089800,,|FREGONA HILO MICROFIBRA-ALGODON BICOLOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|91164001B|ROLLO BOLSA BASURA DOMESTICA 52X60 BLANCA C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|54.00000000000000|0.3440000000000000|33.36000000000000|CORE|0|0|0|0|0|91164001B,,|ROLLO BOLSA BASURA DOMESTICA 52X60 BLANCA C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|211.2000000000000|1.025000000000000|75.90000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|70|EJIDOMAR, Sdad.Coop.And.|999999|BICARBONATO SOCIDO ENV. 1KG.|||49.20000000000000|39.65000000000000|-426.6000000000000|NO_CORE|0|1|1|1|0|999999,,|VARIOS-ARTICULO DE PASO|||F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91004500|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|75.59999999999999|1.112530000000000|35.54892000000000|CORE|0|0|0|0|0|91004500,,|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91064400|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|66.00000000000000|0.4880000000000000|36.72000000000000|CORE|0|0|0|0|0|91064400,,|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 ROJO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|64.80000000000000|1.120000000000000|37.92000000000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 AZUL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|64.80000000000000|1.120000000000000|37.92000000000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 VERDE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|64.80000000000000|1.120000000000000|37.92000000000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 AMARILLO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|64.80000000000000|1.120000000000000|37.92000000000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91154000|ROLLO BOLSA BASURA 85X110 BD C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|180.0000000000000|0.7487230000000000|90.15324000000000|CORE|0|0|0|0|0|91154000,,|ROLLO BOLSA BASURA 85X110 BD C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-01-15|74|HORTICHUELAS, S.A.T.|91154001A|ROLLO BOLSA BASURA 85X105 AMARILLA C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|480.0000000000000|0.8450920000000000|209.5705600000000|CORE|0|0|0|0|0|91154001A,,|ROLLO BOLSA BASURA 85X105 COLOR C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
