EMPRESA|LOTE|CODIGO_LOTE|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
CHEMIE|111207-05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2007-12-11|2008-12-11|-6376|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122720/V||1|ALMACEN PRINCIPAL|43001700,,|43001700|||CHEMFLUID V - TALADRINA VERDE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2007-12-21|2008-12-21|-6366|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122719/B||1|ALMACEN PRINCIPAL|43033800,,|43033800|||CHEMFLUID B - TALADRINA BLANCA|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2007-12-21|2008-12-21|-6366|120.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|012831/L-05||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-02-01|2009-02-01|-6324|100.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022825/20||1|ALMACEN PRINCIPAL|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-02-05|2009-02-05|-6320|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|012831/L||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-02-15|2009-02-15|-6310|140.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|012831/SO||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2008-02-15|2009-02-15|-6310|15.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032803/L-05||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-03-05|2009-03-05|-6292|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032807/CMB||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-03-10|2009-03-10|-6287|15.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122628/CMB||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-03-10|2009-03-10|-6287|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022828/300||1|ALMACEN PRINCIPAL|32053800,,|32053800|||TR-300 / HIGIENIZANTE SUPERFICIES CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-03-14|2009-03-14|-6283|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032826/05||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-03-28|2009-03-28|-6269|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|280308/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-03-31|2009-03-31|-6266|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032826||1|ALMACEN PRINCIPAL|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2008-04-02|2009-04-02|-6264|15.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032826/L||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-04-08|2009-04-08|-6258|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042807||1|ALMACEN PRINCIPAL|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2008-04-08|2009-04-08|-6258|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042828||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-04-28|2009-04-28|-6238|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|050508-5||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-05-07|2009-05-07|-6229|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042828||1|ALMACEN PRINCIPAL|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2008-05-08|2009-05-08|-6228|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052815||1|ALMACEN PRINCIPAL|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2008-05-19|2009-05-19|-6217|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052815||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-05-19|2009-05-19|-6217|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052831||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-05-21|2009-05-21|-6215|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052821||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-05-21|2009-05-21|-6215|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|280508/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-05-29|2009-05-29|-6207|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052828||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-05-30|2009-05-30|-6206|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062810/30||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-06-16|2009-06-16|-6189|90.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062819||1|ALMACEN PRINCIPAL|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2008-06-19|2009-06-19|-6186|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072801/30||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-08|2009-07-08|-6167|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072801/5||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-08|2009-07-08|-6167|80.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|079908||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-10|2009-07-10|-6165|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|07209/05||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-14|2009-07-14|-6161|140.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|160708/05||1|ALMACEN PRINCIPAL|01021700,,|01021700|||LUBE FOOD-ACEITE C/TEFLON IND.ALIMENT.|10|ACEITES Y GRASAS|2008-07-17|2009-07-17|-6158|8.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|160708/30||1|ALMACEN PRINCIPAL|32021700,,|32021700|||SILI 69 - SILICONA ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-07-17|2009-07-17|-6158|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072817/50P||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-22|2009-07-22|-6153|240.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072817/CMB||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2008-07-22|2009-07-22|-6153|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|240708||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-07-25|2009-07-25|-6150|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|240708||1|ALMACEN PRINCIPAL|51011700,,|51011700|||WALLCLIN-DECAPANTE CEMENTO Y HECHUMBRE|05|PROD. AUXILIARES PARA CONSTRUCCION|2008-07-25|2009-07-25|-6150|120.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|150908/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-09-17|2009-09-17|-6096|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|092824||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2008-09-29|2009-09-29|-6084|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|102804||1|ALMACEN PRINCIPAL|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-11-04|2009-11-04|-6048|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|112804||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-11-04|2009-11-04|-6048|10.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|112824||1|ALMACEN PRINCIPAL|13013800,,|13013800|||BRINET CT - LIMPIADOR PERFUMADO MULTIUSOS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-11-11|2009-11-11|-6041|80.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|112805||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2008-11-11|2009-11-11|-6041|280.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|112811||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-11-11|2009-11-11|-6041|25.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|112824/05||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-11-11|2009-11-11|-6041|15.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122816||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-12-16|2009-12-16|-6006|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|122816/05||1|ALMACEN PRINCIPAL|14013800,,|14013800|||BRIDOX TD - LIMPIADOR MULTISUPERFICIES|01|DESENGRASANTES Y LIMPIADORES GENERALES|2008-12-16|2009-12-16|-6006|10.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122816||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2008-12-16|2009-12-16|-6006|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|122816/30||1|ALMACEN PRINCIPAL|33003800,,|33003800|||DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-12-16|2009-12-16|-6006|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|0806-4||1|ALMACEN PRINCIPAL|35005000,,|35005000|||FUNGICIDA FUMIGENO 500 / USO IND.ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2009-12-31|-5991|3.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|130109/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-01-14|2010-01-14|-5977|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|012921/05||1|ALMACEN PRINCIPAL|11073800,,|11073800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-01-21|2010-01-21|-5970|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|012929||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-01-29|2010-01-29|-5962|65.000|-1.000|0|1|0|0|0|0|0|0|0
CHEMIE|020209||1|ALMACEN PRINCIPAL|01021700,,|01021700|||LUBE FOOD-ACEITE C/TEFLON IND.ALIMENT.|10|ACEITES Y GRASAS|2009-02-02|2010-02-02|-5958|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|030209/05||1|ALMACEN PRINCIPAL|32021700,,|32021700|||SILI 69 - SILICONA ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-02-03|2010-02-03|-5957|10.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|0808-19||1|ALMACEN PRINCIPAL|35005000,,|35005000|||FUNGICIDA FUMIGENO 500 / USO IND.ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2010-02-12|-5948|5.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|1208-20||1|ALMACEN PRINCIPAL|35005025,,|35005025|||FUNGICIDA FUMIGENO 25 / USO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2010-02-12|-5948|9.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022919||1|ALMACEN PRINCIPAL|32053800,,|32053800|||TR-300 / HIGIENIZANTE SUPERFICIES CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-02-19|2010-02-19|-5941|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022925/05||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-02-25|2010-02-25|-5935|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022925||1|ALMACEN PRINCIPAL|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2009-02-25|2010-02-25|-5935|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022925||1|ALMACEN PRINCIPAL|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2009-02-25|2010-02-25|-5935|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|022926||1|ALMACEN PRINCIPAL|32063800,,|32063800|||CHEMFOAM - ANTIESPUMANTE CONCENTRADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-02-26|2010-02-26|-5934|200.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032904||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-04|2010-03-04|-5928|80.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|060309/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-06|2010-03-06|-5926|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|102903||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-10|2010-03-10|-5922|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032911||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-11|2010-03-11|-5921|360.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032918||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-03-18|2010-03-18|-5914|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032918||1|ALMACEN PRINCIPAL|32003802,,|32003802|||TR 20 FORCE / LIMPIADOR DESINCRUSTANTE ALTA CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-03-18|2010-03-18|-5914|90.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|032918||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-03-18|2010-03-18|-5914|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|260309||1|ALMACEN PRINCIPAL|14001700,,|14001700|||GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-27|2010-03-27|-5905|5.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|260309||1|ALMACEN PRINCIPAL|14011700,,|14011700|||A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-27|2010-03-27|-5905|10.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042906||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-06|2010-04-06|-5895|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042908||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-08|2010-04-08|-5893|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042914/05||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-14|2010-04-14|-5887|80.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042922||1|ALMACEN PRINCIPAL|33023800,,|33023800|||BACTERCHEM - LIMPIADOR HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-04-22|2010-04-22|-5879|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042929||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-29|2010-04-29|-5872|80.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|042921||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-11|2010-05-11|-5860|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052912/60||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-12|2010-05-12|-5859|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052912/5||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-05-12|2010-05-12|-5859|165.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052918/05||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|100.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052918/05||1|ALMACEN PRINCIPAL|13073800,,|13073800|||BRINET CL - DETERGENTE CLORADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052918||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|48.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052918||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052925||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-25|2010-05-25|-5846|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|052928||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-28|2010-05-28|-5843|12.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062910/5||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062910||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062910||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062915/30||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-16|2010-06-16|-5824|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062918||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-26|2010-06-26|-5814|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|062918||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-06-26|2010-06-26|-5814|5.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072922/30||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-02|2010-07-02|-5808|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072907||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-09|2010-07-09|-5801|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072927||1|ALMACEN PRINCIPAL|33003800,,|33003800|||DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-07-29|2010-07-29|-5781|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072929/6||1|ALMACEN PRINCIPAL|11043200,,|11043200|||CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|30.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072929/5||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|40.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|072930||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|96.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|102827||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-09-28|2010-09-28|-5720|20.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|102905/05||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-05|2010-10-05|-5713|60.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|102909||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-09|2010-10-09|-5709|88.000|0.000|0|1|0|0|0|0|0|0|0
