EMPRESA|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|UBICACION|STOCK_INICIAL|STOCK_ACTUAL|STOCK_MAXIMO|STOCK_MINIMO|STOCK_RESERVADO|STOCK_ACTUAL2|CANTIDAD_TOTAL|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|PRECIO_MEDIO_INICIAL|PRECIO_COSTO|PRECIO_ENTRADA|PVP1_SIN_IVA|PVP2_SIN_IVA|PVP3_SIN_IVA|PVP4_SIN_IVA|PVP5_SIN_IVA|PVP1_CON_IVA|PVP2_CON_IVA|PVP3_CON_IVA|PVP4_CON_IVA|PVP5_CON_IVA|VALOR_STOCK_COSTE_MEDIO|VALOR_STOCK_ULT_COMPRA|MARGEN_PVP1_VS_COSTE_MEDIO|DESUSO|CONTROL_STOCK|FLAG_STOCK_NEGATIVO|FLAG_STOCK_CERO|FLAG_BAJO_MINIMO|FLAG_SOBRE_MAXIMO|FLAG_SIN_COSTE_MEDIO|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_NO_EXISTE_ARTICULO|STOCK_INICIAL_N|STOCK_ACTUAL_N|STOCK_MAXIMO_N|STOCK_MINIMO_N|STOCK_RESERVADO_N|STOCK_ACTUAL2_N|CANTIDAD_TOTAL_N|ULTIMO_PRECIO_COMPRA_N|PRECIO_MEDIO_COMPRA_N|PRECIO_MEDIO_INICIAL_N|PRECIO_COSTO_N|PRECIO_ENTRADA_N|PVP1_SIN_IVA_N|PVP1_CON_IVA_N|VALOR_STOCK_COSTE_MEDIO_N|VALOR_STOCK_ULT_COMPRA_N|MARGEN_PVP1_VS_COSTE_MEDIO_N|FLAG_STOCK_NEGATIVO_N|FLAG_STOCK_CERO_N|FLAG_BAJO_MINIMO_N|FLAG_SOBRE_MAXIMO_N|FLAG_SIN_COSTE_MEDIO_N|FLAG_SIN_FAMILIA_N|FLAG_REFERENCIA_GENERICA_N|FLAG_NO_EXISTE_ARTICULO_N
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,5115504G,|999993|5115504G||RODILLO TRANSPALETA 80-85/47-17 C/RODAMIENTO Y TAPAS|17|RUEDAS TRASPALETAS||0.000|-6.000|0.000|0.000|0.000|0.000|16.000|18.57000000000000|28.57500000000000|28.57500000000000|0.0000000000000000|0.0000000000000000|33.45000000000000|31.55000000000000|29.70000000000000|27.85000000000000|0.0000000000000000|40.47|38.18|35.94|33.70|0.00|-171.4500000000000|-111.4200000000000|4.875000000000004|F|T|1|0|0|0|0|0|0|0|0.0|-6.0|0.0|0.0|0.0|0.0|16.0|18.57|28.575|28.575|0.0|0.0|33.45|40.47|-171.45|-111.42|4.875000000000004|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,164181,|999993|164181||RODILLO TRANSPALETA BT LPE 200/8|17|RUEDAS TRASPALETAS||0.000|0.000|0.000|0.000|0.000|0.000|6.000|13.42500000000000|13.42500000000000|13.42500000000000|0.0000000000000000|0.0000000000000000|24.15000000000000|22.85000000000000|21.50000000000000|20.15000000000000|0.0000000000000000|29.22|27.65|26.02|24.38|0.00|0.0000000000000000|0.0000000000000000|10.72500000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|13.425|13.425|13.425|0.0|0.0|24.15|29.22|0.0|0.0|10.725|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,RD1282P,|999993|RD1282P||RODILLO TRANSPALETA MITSUBISHI PBV 20-N|17|RUEDAS TRASPALETAS||0.000|-8.000|0.000|0.000|0.000|0.000|8.000|18.60000000000000|18.60000000000000|18.60000000000000|0.0000000000000000|0.0000000000000000|33.48000000000000|31.62000000000000|29.76000000000000|27.90000000000000|0.0000000000000000|40.51|38.26|36.01|33.76|0.00|-148.8000000000000|-148.8000000000000|14.88000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-8.0|0.0|0.0|0.0|0.0|8.0|18.6|18.6|18.6|0.0|0.0|33.48|40.51|-148.8|-148.8|14.88|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,3009,|999993|3009||RODILLO TRANSPALETA MITSUBISHI PBV 20-N|17|RUEDAS TRASPALETAS||0.000|0.000|0.000|0.000|0.000|0.000|8.000|13.95000000000000|13.95000000000000|13.95000000000000|0.0000000000000000|0.0000000000000000|25.10000000000000|23.72000000000000|22.32000000000000|20.95000000000000|0.0000000000000000|30.37|28.70|27.01|25.35|0.00|0.0000000000000000|0.0000000000000000|11.15000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|13.95|13.95|13.95|0.0|0.0|25.1|30.37|0.0|0.0|11.15|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,20950P,|999993|20950P||RODILLO TRANSPALETA PINESPO|17|RUEDAS TRASPALETAS||0.000|-77.000|0.000|0.000|0.000|0.000|29.000|9.150000000000000|9.150000000000000|9.300000000000001|0.0000000000000000|0.0000000000000000|15.80000000000000|14.90000000000000|13.95000000000000|13.00000000000000|0.0000000000000000|19.12|18.03|16.88|15.73|0.00|-704.5500000000001|-704.5500000000001|6.650000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-77.0|0.0|0.0|0.0|0.0|29.0|9.15|9.15|9.3|0.0|0.0|15.8|19.12|-704.5500000000001|-704.5500000000001|6.65|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,3050P,|999993|3050P||RODILLO TRANSPALETA STILL EG S20 / 61,5X85X55|17|RUEDAS TRASPALETAS||0.000|0.000|0.000|0.000|0.000|0.000|32.000|17.62500000000000|17.62500000000000|17.72000000000000|0.0000000000000000|0.0000000000000000|30.12000000000000|28.35000000000000|26.60000000000000|24.80000000000000|0.0000000000000000|36.45|34.30|32.19|30.01|0.00|0.0000000000000000|0.0000000000000000|12.49500000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|32.0|17.625|17.625|17.72|0.0|0.0|30.12|36.45|0.0|0.0|12.495|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,3051P,|999993|3051P||RODILLO TRANSPALETA STILL EGU S2000 / 80X85X55|17|RUEDAS TRASPALETAS||0.000|-4.000|0.000|0.000|0.000|0.000|8.000|20.88000000000000|20.88000000000000|20.88000000000000|0.0000000000000000|0.0000000000000000|35.50000000000000|33.40000000000000|31.32000000000000|29.25000000000000|0.0000000000000000|42.96|40.41|37.90|35.39|0.00|-83.52000000000000|-83.52000000000000|14.62000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-4.0|0.0|0.0|0.0|0.0|8.0|20.88|20.88|20.88|0.0|0.0|35.5|42.96|-83.52|-83.52|14.62|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,1974,|999993|1974||RUEDA ESTABILIZADORA|17|RUEDAS TRASPALETAS||0.000|-6.000|0.000|0.000|0.000|0.000|2.000|35.60000000000000|35.60000000000000|35.60000000000000|0.0000000000000000|0.0000000000000000|60.52000000000000|56.96000000000000|53.40000000000000|49.85000000000000|0.0000000000000000|73.23|68.92|64.61|60.32|0.00|-213.6000000000000|-213.6000000000000|24.92000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-6.0|0.0|0.0|0.0|0.0|2.0|35.6|35.6|35.6|0.0|0.0|60.52|73.23|-213.6|-213.6|24.92|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,125100,|999993|125100||RUEDA ESTABILIZADORA|17|RUEDAS TRASPALETAS||0.000|2.000|0.000|0.000|0.000|0.000|10.000|41.56500000000000|41.56500000000000|41.56500000000000|0.0000000000000000|0.0000000000000000|66.50000000000000|62.35000000000000|58.20000000000000|54.00000000000000|0.0000000000000000|80.47|75.44|70.42|65.34|0.00|83.13000000000000|83.13000000000000|24.93500000000000|F|T|0|0|0|0|0|0|0|0|0.0|2.0|0.0|0.0|0.0|0.0|10.0|41.565|41.565|41.565|0.0|0.0|66.5|80.47|83.13|83.13|24.935|0|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,1008047,|999993|1008047||RUEDA ESTABILIZADORA 100X40|17|RUEDAS TRASPALETAS||0.000|-20.000|0.000|0.000|0.000|0.000|19.000|28.16000000000000|28.16000000000000|22.08000000000000|0.0000000000000000|0.0000000000000000|50.70000000000000|47.90000000000000|45.10000000000000|42.30000000000000|0.0000000000000000|61.35|57.96|54.57|51.18|0.00|-563.2000000000001|-563.2000000000001|22.54000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-20.0|0.0|0.0|0.0|0.0|19.0|28.16|28.16|22.08|0.0|0.0|50.7|61.35|-563.2|-563.2|22.54|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,RE1070P,|999993|RE1070P||RUEDA ESTABILIZADORA 90X40|17|RUEDAS TRASPALETAS||0.000|-13.000|0.000|0.000|0.000|0.000|37.000|33.52000000000000|33.52000000000000|23.84000000000000|0.0000000000000000|0.0000000000000000|60.40000000000000|57.00000000000000|53.70000000000000|50.30000000000000|0.0000000000000000|73.08|68.97|64.98|60.86|0.00|-435.7600000000001|-435.7600000000001|26.88000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-13.0|0.0|0.0|0.0|0.0|37.0|33.52|33.52|23.84|0.0|0.0|60.4|73.08|-435.7600000000001|-435.7600000000001|26.88|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,278851801,|999993|278851801||RUEDA ESTABILIZADORA APILADOR C/ROD.|17|RUEDAS TRASPALETAS||0.000|0.000|0.000|0.000|0.000|0.000|22.000|18.75000000000000|18.75000000000000|25.07500000000000|0.0000000000000000|0.0000000000000000|31.90000000000000|30.00000000000000|28.15000000000000|26.25000000000000|0.0000000000000000|38.60|36.30|34.06|31.76|0.00|0.0000000000000000|0.0000000000000000|13.15000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|22.0|18.75|18.75|25.075|0.0|0.0|31.9|38.6|0.0|0.0|13.15|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,3044,|999993|3044||RUEDA ESTABILIZADORA ATLES TLP-20 / 55-150-47|17|RUEDAS TRASPALETAS||0.000|-20.000|0.000|0.000|0.000|0.000|41.000|26.22000000000000|26.22000000000000|35.60000000000000|0.0000000000000000|0.0000000000000000|47.20000000000000|44.60000000000000|41.95000000000000|39.33000000000000|0.0000000000000000|57.11|53.97|50.76|47.59|0.00|-524.4000000000000|-524.4000000000000|20.98000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-20.0|0.0|0.0|0.0|0.0|41.0|26.22|26.22|35.6|0.0|0.0|47.2|57.11|-524.4|-524.4|20.98|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,RE2312P,|999993|RE2312P||RUEDA ESTABILIZADORA ATLET TLP-20 C/RODAMIENTO (55X150X47)|17|RUEDAS TRASPALETAS||0.000|-4.000|0.000|0.000|0.000|0.000|10.000|26.22000000000000|26.22000000000000|26.22000000000000|0.0000000000000000|0.0000000000000000|47.20000000000000|44.60000000000000|41.95000000000000|39.35000000000000|0.0000000000000000|57.11|53.97|50.76|47.61|0.00|-104.8800000000000|-104.8800000000000|20.98000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-4.0|0.0|0.0|0.0|0.0|10.0|26.22|26.22|26.22|0.0|0.0|47.2|57.11|-104.88|-104.88|20.98|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,171999,|999993|171999||RUEDA ESTABILIZADORA BT 50X125|17|RUEDAS TRASPALETAS||0.000|-6.000|0.000|0.000|0.000|0.000|12.000|36.59200000000000|36.59200000000000|36.59000000000000|0.0000000000000000|0.0000000000000000|44.80000000000000|42.00000000000000|39.20000000000000|36.40000000000000|0.0000000000000000|54.21|50.82|47.43|44.04|0.00|-219.5520000000000|-219.5520000000000|8.207999999999998|F|T|1|0|0|0|0|0|0|0|0.0|-6.0|0.0|0.0|0.0|0.0|12.0|36.592|36.592|36.59|0.0|0.0|44.8|54.21|-219.552|-219.552|8.207999999999998|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,RE1240P,|999993|RE1240P||RUEDA ESTABILIZADORA OMG 50-150-52|17|RUEDAS TRASPALETAS||0.000|6.000|0.000|0.000|0.000|0.000|12.000|30.07500000000000|30.07300000000000|30.07000000000000|0.0000000000000000|0.0000000000000000|57.75000000000000|54.54000000000000|51.35000000000000|48.12000000000000|0.0000000000000000|69.88|65.99|62.13|58.23|0.00|180.4380000000000|180.4500000000000|27.67700000000000|F|T|0|0|0|0|0|0|0|0|0.0|6.0|0.0|0.0|0.0|0.0|12.0|30.075|30.073|30.07|0.0|0.0|57.75|69.88|180.438|180.45|27.677|0|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,452208556,|999993|452208556||RUEDA ESTABILIZADORA PIMESPO TSX-20 (50-95-47)|17|RUEDAS TRASPALETAS||0.000|-16.000|0.000|0.000|0.000|0.000|27.000|25.03500000000000|26.71100000000000|28.80600000000000|0.0000000000000000|0.0000000000000000|45.10000000000000|42.56000000000000|40.10000000000000|37.56000000000000|0.0000000000000000|54.57|51.50|48.52|45.45|0.00|-427.3760000000000|-400.5600000000000|18.38900000000000|F|T|1|0|0|0|0|0|0|0|0.0|-16.0|0.0|0.0|0.0|0.0|27.0|25.035|26.711|28.806|0.0|0.0|45.1|54.57|-427.376|-400.56|18.389|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,183628,|999993|183628||RUEDA ESTABILIZADORA TRANSP. PIMESPO TSX-2|17|RUEDAS TRASPALETAS||0.000|-42.000|0.000|0.000|0.000|0.000|44.000|18.68000000000000|18.68000000000000|19.50300000000000|0.0000000000000000|0.0000000000000000|33.62000000000000|31.75000000000000|29.90000000000000|28.00000000000000|0.0000000000000000|40.68|38.42|36.18|33.88|0.00|-784.5600000000000|-784.5600000000000|14.94000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-42.0|0.0|0.0|0.0|0.0|44.0|18.68|18.68|19.503|0.0|0.0|33.62|40.68|-784.56|-784.56|14.94|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,369550P,|999993|369550P||RUEDA ESTABILIZADORA TRANSPALETA|17|RUEDAS TRASPALETAS||0.000|-16.000|0.000|0.000|0.000|0.000|6.000|18.68000000000000|18.68000000000000|17.46000000000000|0.0000000000000000|0.0000000000000000|33.62000000000000|31.75000000000000|29.90000000000000|28.00000000000000|0.0000000000000000|40.68|38.42|36.18|33.88|0.00|-298.8800000000000|-298.8800000000000|14.94000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-16.0|0.0|0.0|0.0|0.0|6.0|18.68|18.68|17.46|0.0|0.0|33.62|40.68|-298.88|-298.88|14.94|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,171055,|999993|171055||RUEDA MOTRIZ 5 AGUJEROS|17|RUEDAS TRASPALETAS||0.000|-16.000|0.000|0.000|0.000|0.000|14.000|59.25000000000000|59.25000000000000|90.78500000000000|0.0000000000000000|0.0000000000000000|100.7500000000000|94.80000000000000|88.90000000000001|82.95000000000000|0.0000000000000000|121.91|114.71|107.57|100.37|0.00|-948.0000000000000|-948.0000000000000|41.50000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-16.0|0.0|0.0|0.0|0.0|14.0|59.25|59.25|90.785|0.0|0.0|100.75|121.91|-948.0|-948.0|41.5|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,8305061P,|999993|8305061P||RUEDA MOTRIZ 5 TALAD. 82-250-80|17|RUEDAS TRASPALETAS||0.000|-28.000|0.000|0.000|0.000|0.000|22.000|71.25000000000000|71.25000000000000|89.38000000000000|0.0000000000000000|0.0000000000000000|128.2500000000000|121.1000000000000|114.0000000000000|106.9000000000000|0.0000000000000000|155.18|146.53|137.94|129.35|0.00|-1995.000000000000|-1995.000000000000|57.00000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-28.0|0.0|0.0|0.0|0.0|22.0|71.25|71.25|89.38|0.0|0.0|128.25|155.18|-1995.0|-1995.0|57.0|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,149147,|999993|149147||RUEDA MOTRIZ 5 TALAD. PM-TSX (250x80x80)|17|RUEDAS TRASPALETAS||0.000|-5.000|0.000|0.000|0.000|0.000|26.000|67.72499999999999|67.72499999999999|89.37700000000000|0.0000000000000000|0.0000000000000000|121.9000000000000|115.1500000000000|108.4000000000000|101.6000000000000|0.0000000000000000|147.50|139.33|131.16|122.94|0.00|-338.6250000000000|-338.6250000000000|54.17500000000001|F|T|1|0|0|0|0|0|0|0|0.0|-5.0|0.0|0.0|0.0|0.0|26.0|67.725|67.725|89.377|0.0|0.0|121.9|147.5|-338.625|-338.625|54.17500000000001|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,9653,|999993|9653||RUEDA MOTRIZ MT-PBV20|17|RUEDAS TRASPALETAS||0.000|0.000|0.000|0.000|0.000|0.000|8.000|64.58000000000000|64.58000000000000|73.50000000000000|0.0000000000000000|0.0000000000000000|116.2500000000000|109.8000000000000|103.3500000000000|96.84999999999999|0.0000000000000000|140.66|132.86|125.05|117.19|0.00|0.0000000000000000|0.0000000000000000|51.67000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|64.58|64.58|73.5|0.0|0.0|116.25|140.66|0.0|0.0|51.67|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,3024,|999993|3024||RUEDA MOTRIZ TRANSPALETA ATLES-4 TALAD.|17|RUEDAS TRASPALETAS||0.000|-22.000|0.000|0.000|0.000|0.000|18.000|81.44000000000000|98.68700000000000|118.8720000000000|0.0000000000000000|0.0000000000000000|147.7800000000000|139.1000000000000|130.4000000000000|121.7000000000000|0.0000000000000000|178.81|168.31|157.78|147.26|0.00|-2171.114000000000|-1791.680000000000|49.09300000000000|F|T|1|0|0|0|0|0|0|0|0.0|-22.0|0.0|0.0|0.0|0.0|18.0|81.44|98.687|118.872|0.0|0.0|147.78|178.81|-2171.114|-1791.68|49.093|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999993,,|999993|||RUEDAS Y MATERIAL TRANSPALETAS|17|RUEDAS TRASPALETAS||0.000|-737.000|0.000|0.000|0.000|0.000|30.000|0.6240000000000000|0.6240000000000000|0.6240000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|-459.8880000000000|-459.8880000000000|-0.6240000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-737.0|0.0|0.0|0.0|0.0|30.0|0.624|0.624|0.624|0.0|0.0|0.0|0.0|-459.888|-459.888|-0.624|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999994,,|999994|||PIÑONES VARIOS|6|CADENAS / PIÑONES||0.000|-212.000|0.000|0.000|0.000|0.000|56.000|8.289999999999999|8.289999999999999|5.395000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|-1757.480000000000|-1757.480000000000|-8.289999999999999|F|T|1|0|0|0|0|0|0|0|0.0|-212.0|0.0|0.0|0.0|0.0|56.0|8.29|8.29|5.395|0.0|0.0|0.0|0.0|-1757.48|-1757.48|-8.29|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|999999,,|999999|||VARIOS|7|COMPLEMENTOS VARIOS||0.000|-298294.980|0.000|0.000|0.000|0.000|665.000|55.58000000000000|55.58000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|-16579234.98840000|-16579234.98840000|-55.58000000000000|F|T|1|0|0|0|0|0|1|0|0.0|-298294.98|0.0|0.0|0.0|0.0|665.0|55.58|55.58|0.0|0.0|0.0|0.0|0.0|-16579234.9884|-16579234.9884|-55.58|1|0|0|0|0|0|1|0
ALMERIENSE|1|ALMACEN PRINCIPAL|99ESTANV,,|99ESTANV|||ESTANTERIA - PANEL/PERFIL/PIE/ANGULO/TORNILLOS||||0.000|-560.000|0.000|0.000|0.000|0.000|0.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|0.0000000000000000|0.0000000000000000|0.0000000000000000|F|T|1|0|0|0|1|1|0|0|0.0|-560.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|0|1|1|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9ARMFL10,,|9ARMFL10|||PLANCHA POLICARBONATO ARMAFLEX 2000X500X10|7|COMPLEMENTOS VARIOS||0.000|0.000|0.000|0.000|0.000|0.000|17.000|15.83000000000000|15.83000000000000|15.83000000000000|0.0000000000000000|0.0000000000000000|33.25000000000000|30.10000000000000|26.90000000000000|23.75000000000000|0.0000000000000000|40.23|36.42|32.55|28.74|0.00|0.0000000000000000|0.0000000000000000|17.42000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|15.83|15.83|15.83|0.0|0.0|33.25|40.23|0.0|0.0|17.42|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9ASTFR10,,|9ASTFR10|||PLANCHA FIREROCK AISLAMIENTO TERMICO 100X60|7|COMPLEMENTOS VARIOS||0.000|0.000|0.000|0.000|0.000|0.000|16.000|15.57000000000000|15.57000000000000|12.75000000000000|0.0000000000000000|0.0000000000000000|45.00000000000000|40.00000000000000|35.00000000000000|30.00000000000000|0.0000000000000000|54.45|48.40|42.35|36.30|0.00|0.0000000000000000|0.0000000000000000|29.43000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|15.57|15.57|12.75|0.0|0.0|45.0|54.45|0.0|0.0|29.43|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CAD08BALE,,|9CAD08BALE|||CADENA RODILLOS 1/2 C/ALETA 90º 1T AMBOS LADOS|6|CADENAS / PIÑONES||0.000|0.000|0.000|0.000|0.000|0.000|0.000|16.50000000000000|16.50000000000000|16.50000000000000|0.0000000000000000|0.0000000000000000|36.30000000000000|33.00000000000000|29.70000000000000|26.40000000000000|0.0000000000000000|43.92|39.93|35.94|31.94|0.00|0.0000000000000000|0.0000000000000000|19.80000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.5|16.5|16.5|0.0|0.0|36.3|43.92|0.0|0.0|19.8|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CAD2P35PVT,,|9CAD2P35PVT|||CADENA RODILLOS C/DOBLE PIVOTE 10x30 1 LADO||||0.000|0.000|0.000|0.000|0.000|0.000|45.360|26.30000000000000|26.30000000000000|26.30000000000000|0.0000000000000000|0.0000000000000000|42.10000000000000|39.45000000000000|36.80000000000000|34.20000000000000|0.0000000000000000|50.94|47.73|44.53|41.38|0.00|0.0000000000000000|0.0000000000000000|15.80000000000000|F|T|0|1|0|0|0|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|45.36|26.3|26.3|26.3|0.0|0.0|42.1|50.94|0.0|0.0|15.8|0|1|0|0|0|1|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CADE14CF,,|9CADE14CF|||"CADENA 1"" CASQUILLO FIJO - EJE HUECO Ø8,2"|6|CADENAS / PIÑONES||0.000|0.000|0.000|0.000|0.000|0.000|0.000|41.48000000000000|41.48000000000000|41.48000000000000|0.0000000000000000|0.0000000000000000|87.09999999999999|78.80000000000000|70.50000000000000|62.20000000000000|0.0000000000000000|105.39|95.35|85.31|75.26|0.00|0.0000000000000000|0.0000000000000000|45.62000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|41.48|41.48|41.48|0.0|0.0|87.1|105.39|0.0|0.0|45.62|0|1|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CADENA00,,|9CADENA00|||CADENAS VARIAS Y ESPECIALES|6|CADENAS / PIÑONES||0.000|-1894.320|0.000|0.000|0.000|0.000|395.310|17.66700000000000|17.66700000000000|7.533000000000000|0.0000000000000000|0.0000000000000000|0.9000000000000000|0.8000000000000000|0.7000000000000000|0.6000000000000000|0.0000000000000000|1.08|0.96|0.84|0.72|0.00|-33466.95144000000|-33466.95144000000|-16.76700000000000|F|T|1|0|0|0|0|0|0|0|0.0|-1894.32|0.0|0.0|0.0|0.0|395.31|17.667|17.667|7.533|0.0|0.0|0.9|1.08|-33466.95144|-33466.95144|-16.767|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CADENA08,,|9CADENA08|||CADENA 1/2 EJE HUECO IRIS - PRE ESTIRADA|6|CADENAS / PIÑONES||0.000|-90.000|0.000|0.000|0.000|0.000|130.000|5.751000000000000|7.352000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|12.65200000000000|11.50200000000000|10.35200000000000|9.202000000000000|0.0000000000000000|15.31|13.92|12.52|11.13|0.00|-661.6800000000001|-517.5900000000000|5.299999999999999|F|T|1|0|0|0|0|0|0|0|0.0|-90.0|0.0|0.0|0.0|0.0|130.0|5.751|7.352|0.0|0.0|0.0|12.652|15.31|-661.6800000000001|-517.59|5.299999999999999|1|0|0|0|0|0|0|0
ALMERIENSE|1|ALMACEN PRINCIPAL|9CADENA10,,|9CADENA10|||CADENA 5/8 EJE HUECO IRIS - PRE ESTIRADA|6|CADENAS / PIÑONES||0.000|-100.000|0.000|0.000|0.000|0.000|800.000|13.02700000000000|10.88500000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|28.65900000000000|26.05400000000000|23.44900000000000|20.84300000000000|0.0000000000000000|34.68|31.52|28.37|25.22|0.00|-1088.500000000000|-1302.700000000000|17.77400000000000|F|T|1|0|0|0|0|0|0|0|0.0|-100.0|0.0|0.0|0.0|0.0|800.0|13.027|10.885|0.0|0.0|0.0|28.659|34.68|-1088.5|-1302.7|17.774|1|0|0|0|0|0|0|0
