EMPRESA|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_IVA|CODIGO_FAMILIA|FAMILIA|CODIGO_SUBFAMILIA|FECHA_ALTA|DESUSO|CONTROL_STOCK|RECALCULAR_PM|BASE|UNIDADES_PALET|KILOS_UNIDAD
ALMERIENSE|70127S01,,|70127S01|||CADENA TRANSMISION REF. 150/084 SIMPLE|G|6|CADENAS / PIÑONES||2009-07-22|F|T|T||0.000|0.000
ALMERIENSE|70211,,|70211|||ARMARIO RESINA ALTO C/DOS PUERTAS+ESTANTES|G|7|COMPLEMENTOS VARIOS||2015-02-04|F|T|T||0.000|0.000
ALMERIENSE|70212,,|70212|||ARMARIO RESINA BAJO C/DOS PUERTAS+ESTANTES|G|7|COMPLEMENTOS VARIOS||2015-02-04|F|T|T||0.000|0.000
ALMERIENSE|71003300,,|71003300|||GRAMOL - ANTIGRIPANTE Alu.|G|12|AEROSOLES||2001-05-04|F|T|T||0.000|0.000
ALMERIENSE|7102330S,,|7102330S|||SIL LUBE ARS - GRASA LUBRICANTE BLANCA C/PTFE 400ml|G|12|AEROSOLES||2022-06-01|F|T|T||0.000|0.000
ALMERIENSE|711,,|711|||CARTEL DE SEÑALIZACION|G|7|COMPLEMENTOS VARIOS||2020-09-04|F|T|T||0.000|0.000
ALMERIENSE|71121700,,|71121700|||LUBE FOOD - ACEITE LUBRICANTE C/PTFE 400cc|G|12|AEROSOLES||2002-01-16|F|T|T||0.000|0.000
ALMERIENSE|71133300,,|71133300|||BIMOL TF - LUBRICANTE C/TEFLON 400cc|G|12|AEROSOLES||2002-02-05|F|T|T||0.000|0.000
ALMERIENSE|71141700,,|71141700|||GREASE FOOD - GRASA C/TEFLON 400cc|G|12|AEROSOLES||2001-12-20|F|T|T||0.000|0.000
ALMERIENSE|71141701,,|71141701|||GREASE NTO-2T / GRASA ATOXICA IND. ALIMENT. H1 400CC|G|12|AEROSOLES||2017-07-10|F|T|T||0.000|0.000
ALMERIENSE|71143800,,|71143800|||LUBREGRAS ATOX - GRASA ATOXICA H1 C/PTFE 400CC|G|12|AEROSOLES||2008-07-02|F|T|T||0.000|0.000
ALMERIENSE|71193300,,|71193300|||STRELEC - LIMPIADOR DIELECTRICO|G|12|AEROSOLES||2001-05-04|F|T|T||0.000|0.000
ALMERIENSE|71203800,,|71203800|||CONTACEYS - COLA SPRAY CONTROL 400ml.|G|12|AEROSOLES||2019-09-10|F|T|T||0.000|0.000
ALMERIENSE|71233300,,|71233300|||PINTURA AEROSOL 400ml|G|12|AEROSOLES||2004-04-20|F|T|T||0.000|0.000
ALMERIENSE|71235014,,|71235014|||PINTURA AEROSOL 400ml AZUL MAQUINARIA 5014|G|12|AEROSOLES||2004-04-20|F|T|T||0.000|0.000
ALMERIENSE|71263300,,|71263300|||LIMPIADOR DE FRENOS AEROSOL 520ml|G|12|AEROSOLES||2007-05-28|F|T|T||0.000|0.000
ALMERIENSE|71273300,,|71273300|||ELIMINADOR ETIQUETAS Y SILICONAS AEROSOL 400ml|G|12|AEROSOLES||2020-05-06|F|T|T||0.000|0.000
ALMERIENSE|71280000,,|71280000|||LIMPIA TAPICERIAS AEROSOL 400 ML|G|12|AEROSOLES||2015-12-15|F|T|T||0.000|0.000
ALMERIENSE|71290000,,|71290000|||SIL DOVER RP - LUBRICANTE DESBLOCANTE H1 AEROSOL|G|12|AEROSOLES||2022-12-14|F|T|T||0.000|0.000
ALMERIENSE|729218,,|729218|||EXTENSIBLE ELECT. 10 MTS. C/4 BASES 2P+T|G|7|COMPLEMENTOS VARIOS||2003-04-10|F|T|T||0.000|0.000
ALMERIENSE|731280,,|731280|||TIJERA RECOLECTORA P/CURVO 18 CM|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||2010-01-22|F|T|T||0.000|0.000
ALMERIENSE|731281,,|731281|||TIJERA RECOLECTORA P/RECTO 18CM - PUNTA ROMA|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||2010-01-22|F|T|T||0.000|0.000
ALMERIENSE|731281RT,,|731281RT|||TIJERA RECOLECTORA P/RECTO 19CM|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||2010-01-22|F|T|T||0.000|0.000
ALMERIENSE|731282RT,,|731282RT|||TIJERA RECOLECTORA BELLOTA PUNTA ROMA 19CM|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||2010-01-22|F|T|T||0.000|0.000
ALMERIENSE|735104,,|735104|||REPUESTO MUELLE TIJERA RECOLECTORA 1280|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||2010-01-22|F|T|T||0.000|0.000
ALMERIENSE|739809,,|739809|||CUCHILLO ARCOS HOJA INOX PROFESIONAL 170mm|G|7|COMPLEMENTOS VARIOS||2003-03-14|F|T|T||0.000|0.000
ALMERIENSE|770203,,|770203|||EXTENSIBLE ELECT. 25MTS. C/4 BASES 2P+T|G|7|COMPLEMENTOS VARIOS||2003-04-10|F|T|T||0.000|0.000
ALMERIENSE|775208,,|775208|||EXTENSIBLE ELECT. 50MTS. C/4 BASES 2P+T|G|7|COMPLEMENTOS VARIOS||2003-04-10|F|T|T||0.000|0.000
ALMERIENSE|77700897,,|77700897|||RODAMIENTO 6004 ZZ NSK|G|3|RODAMIENTOS/SOPORTES/CORREAS||2003-03-20|F|T|T||0.000|0.000
ALMERIENSE|77700899,,|77700899|||RODAMIENTO 6005 FT150 SNR|G|3|RODAMIENTOS/SOPORTES/CORREAS||1999-09-28|F|T|T||0.000|0.000
ALMERIENSE|784917158,,|784917158|||MOTO-REDUCTOR MARTINENA WM25 R-1/10 0,12CV B/14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|79412609,,|79412609|||REDUCTOR BONFIGLIOLI C122 P P71 B3|G|2|MOTORES/REDUCTORES/BOMBAS||2015-11-16|F|T|T||0.000|0.000
ALMERIENSE|79412610,,|79412610|||REDUCTOR BONFIGLIOLI C222 P P80 B3|G|2|MOTORES/REDUCTORES/BOMBAS||2015-11-16|F|T|T||0.000|0.000
ALMERIENSE|794750940,,|794750940|||MOTOR TRIFASICO C/BRIDA B-5 3000 RPM 1CV|G|2|MOTORES/REDUCTORES/BOMBAS||1999-10-07|F|T|T||0.000|0.000
ALMERIENSE|794750941,,|794750941|||MOTOR TRIFASICO C/PATAS B3 3000 RPM 3CV-2,KW|G|2|MOTORES/REDUCTORES/BOMBAS||1999-10-07|F|T|T||0.000|0.000
ALMERIENSE|794760508,,|794760508|||MOTOR TRIF. C/BRIDA B14 3000rpm 0'50CV|G|2|MOTORES/REDUCTORES/BOMBAS||2010-06-03|F|T|T||0.000|0.000
ALMERIENSE|794770504,,|794770504|||MOTOR TRIF. C/BRIDA B14 3000RPM 0'25CV|G|2|MOTORES/REDUCTORES/BOMBAS||1999-07-23|F|T|T||0.000|0.000
ALMERIENSE|7947705SM,,|7947705SM|||MOTOR TRIF. C/BRIDA B14 3000RPM 0'25CV|G|2|MOTORES/REDUCTORES/BOMBAS||1999-07-23|F|T|T||0.000|0.000
ALMERIENSE|794770SIE,,|794770SIE|||MOTOR TRIF. C/BRIDA B14 3000RPM 0'25CV - SIEMENS|G|2|MOTORES/REDUCTORES/BOMBAS||1999-07-23|F|T|T||0.000|0.000
ALMERIENSE|794789506,,|794789506|||MOTOR TRIF. C/BRIDA B14 3000rpm 0'75cv|G|2|MOTORES/REDUCTORES/BOMBAS||2010-06-03|F|T|T||0.000|0.000
ALMERIENSE|794810105,,|794810105|||MOTO-REDUCTOR NMRV 50 R-1/15 1 CV  B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|794810106,,|794810106|||MOTO-REDUCTOR NMRV 50 R-1/20 0,75CV B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|794871789,,|794871789|||REDUCTOR PUJOL LAC 49 R 1/15|G|2|MOTORES/REDUCTORES/BOMBAS||2012-06-22|F|T|T||0.000|0.000
ALMERIENSE|79490000,,|79490000|||MOTORES-REDUCTORES VARIOS|G|2|MOTORES/REDUCTORES/BOMBAS||2004-01-23|F|T|T||0.000|0.000
ALMERIENSE|794911002,,|794911002|||REDUCTOR IPC 128|G|2|MOTORES/REDUCTORES/BOMBAS||2004-10-14|F|T|T||0.000|0.000
ALMERIENSE|794911003,,|794911003|||REDUCTOR PUJOL IPC 128 160/14 R-47.6|G|2|MOTORES/REDUCTORES/BOMBAS||2004-10-20|F|T|T||0.000|0.000
ALMERIENSE|794911004,,|794911004|||REDUCTOR IBC 128|G|2|MOTORES/REDUCTORES/BOMBAS||2004-10-14|F|T|T||0.000|0.000
ALMERIENSE|794911474,,|794911474|||MOTO REDUCTOR SITI MI-50 0,5CV 1500 B/5 R 1/30|G|2|MOTORES/REDUCTORES/BOMBAS||2013-05-23|F|T|T||0.000|0.000
ALMERIENSE|794911475,,|794911475|||MOTO REDUCTOR SITI MU-63 1CV 1500 B/14 R 1/15|G|2|MOTORES/REDUCTORES/BOMBAS||2013-05-23|F|T|T||0.000|0.000
ALMERIENSE|794911831,,|794911831|||REDUCTOR BONFIGLIOLI VF 49 P14 P80 B14|G|2|MOTORES/REDUCTORES/BOMBAS||2010-03-19|F|T|T||0.000|0.000
ALMERIENSE|794911894,,|794911894|||REDUCTOR MARTINENA RMI 40 F1 14/160|G|2|MOTORES/REDUCTORES/BOMBAS||2013-10-10|F|T|T||0.000|0.000
ALMERIENSE|794914ADP,,|794914ADP|||REDUCTOR VSF-30 ADP|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794915ADP,,|794915ADP|||REDUCTOR VSF-50 ADP|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794916ADP,,|794916ADP|||REDUCTOR VSF-40 ADP|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794917032,,|794917032|||REDUCTOR NMRV-30|G|2|MOTORES/REDUCTORES/BOMBAS||2007-08-01|F|T|T||0.000|0.000
ALMERIENSE|794917155,,|794917155|||MOTO-REDUCTOR MARTINENA RMI 40 R-1/10 0,18kw B/14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794917156,,|794917156|||MOTO-REDUCTOR NMRV 40 R-1/30 0,37kw B/14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794917157,,|794917157|||MOTO-REDUCTOR MARTINENA RMI 40 R-1/15 0,37kw B/14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794917278,,|794917278|||REDUCTOR NMRV-63|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794917279,,|794917279|||REDUCTOR NMRV-75|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794917280,,|794917280|||REDUCTOR NMRV-90|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794917924,,|794917924|||REDUCTOR NMRV-40|G|2|MOTORES/REDUCTORES/BOMBAS||2006-09-19|F|T|T||0.000|0.000
ALMERIENSE|79491795,,|79491795|||REDUCTOR NMRV-50|G|2|MOTORES/REDUCTORES/BOMBAS||2006-02-09|F|T|T||0.000|0.000
ALMERIENSE|79491795AD,,|79491795AD|||REDUCTOR NCM-50|G|2|MOTORES/REDUCTORES/BOMBAS||2006-02-09|F|T|T||0.000|0.000
ALMERIENSE|79491795SIT,,|79491795SIT|||REDUCTOR SITI MU-50|G|2|MOTORES/REDUCTORES/BOMBAS||2006-02-09|F|T|T||0.000|0.000
ALMERIENSE|794917964,,|794917964|||MOTO-REDUCTOR NMRV 50 R-1/20 1,5 CV 3000RPM B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|794917ADP,,|794917ADP|||REDUCTOR VSF-63 ADP|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794918ADP,,|794918ADP|||REDUCTOR VSF-90 ADP|G|2|MOTORES/REDUCTORES/BOMBAS||2007-10-08|F|T|T||0.000|0.000
ALMERIENSE|794940125,,|794940125|||MOTO-REDUCTOR NMRV 30 R-1/50 0,25CV B14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-27|F|T|T||0.000|0.000
ALMERIENSE|794940126,,|794940126|||MOTO-REDUCTOR NMRV 25 R 1/10 0.12CV|G|2|MOTORES/REDUCTORES/BOMBAS||2003-01-15|F|T|T||0.000|0.000
ALMERIENSE|794940128,,|794940128|||MOTO-REDUCTOR NMRV 30 R 1/80 0.12CV|G|2|MOTORES/REDUCTORES/BOMBAS||2003-01-15|F|T|T||0.000|0.000
ALMERIENSE|794940129,,|794940129|||MOTO-REDUCTOR NMRV 40 R-1/80 0,25CV B/14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794940130,,|794940130|||MOTO-REDUCTOR TAUSEND RSTV40 R-1/10 0,25KW B5|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794940131,,|794940131|||MOTO-REDUCTOR TAUSEND RSTV25 R-1/10 0,12KW B14|G|2|MOTORES/REDUCTORES/BOMBAS||2004-11-19|F|T|T||0.000|0.000
ALMERIENSE|794940278,,|794940278|||MOTO-REDUCTOR  NMRV50 R-1/30 0.50CV B-5|G|2|MOTORES/REDUCTORES/BOMBAS||2002-11-19|F|T|T||0.000|0.000
ALMERIENSE|79498000,,|79498000|||MOTO-REDUCTOR NMRV 40 R-1/30 0,75CV B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|794980118,,|794980118|||MOTO-REDUCTOR NMRV 40 R-1/20 0,50CV B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-01-16|F|T|T||0.000|0.000
ALMERIENSE|794980470,,|794980470|||MOTO-REDUCTOR NMRV 50 R-1/20 0'5CV B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-02-27|F|T|T||0.000|0.000
ALMERIENSE|794980496,,|794980496|||VARIADOR FRECUENCIA VARIOS|G|2|MOTORES/REDUCTORES/BOMBAS||2003-09-15|F|T|T||0.000|0.000
ALMERIENSE|794980547,,|794980547|||MOTO-REDUCTOR NMRV 63 1CV B-14 (GRUPO PARA HORNOS)|G|2|MOTORES/REDUCTORES/BOMBAS||2003-07-23|F|T|T||0.000|0.000
ALMERIENSE|794980854,,|794980854|||MOTO-REDUCTOR T063 R 1/25 1CV B-14 ADP MOTION|G|2|MOTORES/REDUCTORES/BOMBAS||2003-04-24|F|T|T||0.000|0.000
ALMERIENSE|794982421,,|794982421|||MOTOVARIADOR REDUCT.MVBIPC 0504-128 1.5C|G|2|MOTORES/REDUCTORES/BOMBAS||2003-07-15|F|T|T||0.000|0.000
ALMERIENSE|79499000,,|79499000|||MOTO-REDUCTOR NMRV 50 R-1/20 0,75CV B-14|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|79500000,,|79500000|||MOTO-REDUCTOR NMRV 50 R-1/15 0,25CV B-5|G|2|MOTORES/REDUCTORES/BOMBAS||2003-11-11|F|T|T||0.000|0.000
ALMERIENSE|7CORTACAD4,,|7CORTACAD4|||CORTAMALLAS 3/8 A3/4 RENOLD|G|6|CADENAS / PIÑONES||2003-07-21|F|T|T||0.000|0.000
ALMERIENSE|803769B3,,|803769B3|||TALADRO ATORNILLADOR C/2 BATERIAS MAKITA BHP451RFE|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||1999-09-17|F|T|T||0.000|0.000
ALMERIENSE|803769B4,,|803769B4|||TALADRO ATORNILLADOR MAKITA DHP458RTJ C/2 BAT.|G|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS||1999-09-17|F|T|T||0.000|0.000
ALMERIENSE|80491795,,|80491795|||REDUCTOR PUJOL LAC 50X|G|2|MOTORES/REDUCTORES/BOMBAS||2006-02-09|F|T|T||0.000|0.000
ALMERIENSE|808500,,|808500|||CUCHILLO ARCOS S/SIERRA 13cm - CAJA  C/12|G|7|COMPLEMENTOS VARIOS||2005-03-31|F|T|T||0.000|0.000
ALMERIENSE|82001406,,|82001406|||BOBINA SECAMANOS MECHA PASTA LISO|G|11|PRODUCTOS QUIMICOS||2019-04-03|F|T|T||0.000|0.000
ALMERIENSE|82001506,,|82001506|||BOBINA SECAMANOS MECHA ECOPASTA LISO C/6|G|11|PRODUCTOS QUIMICOS||2019-04-03|F|T|T||0.000|0.000
ALMERIENSE|82004006,,|82004006|||BOBINA SECAMANOS MECHA ECO GOFRADA|G|11|PRODUCTOS QUIMICOS||2019-04-03|F|T|T||0.000|0.000
ALMERIENSE|82K20W-FO,,|82K20W-FO|||BANDA 2K20W-FO-CT                    Mt2|G|1|BANDAS TRANSPORTADORAS Y ACCESORIOS||1999-07-28|F|T|T||0.000|0.000
ALMERIENSE|82KO20W-FO,,|82KO20W-FO|||BANDA 2KO20W-FO-CT                   Mt2|G|1|BANDAS TRANSPORTADORAS Y ACCESORIOS||1999-07-28|F|T|T||0.000|0.000
ALMERIENSE|82MO24W,,|82MO24W|||BANDA TRANSP. 2MO24W-FDA BLANCA|G|1|BANDAS TRANSPORTADORAS Y ACCESORIOS||2000-03-31|F|T|T||0.000|0.000
ALMERIENSE|83003202P,,|83003202P|||BOBINA PAPEL MECANICO PASTA PLUS BASIC C/2|G|7|COMPLEMENTOS VARIOS||2016-09-23|F|T|T||0.000|0.000
ALMERIENSE|83003203,,|83003203|||BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|G|7|COMPLEMENTOS VARIOS||2016-09-23|F|T|T||0.000|0.000
ALMERIENSE|83012000,,|83012000|||BOBINA TISSUE SECO 80GR. 417 SERV.|G|7|COMPLEMENTOS VARIOS||2016-06-29|F|T|T||0.000|0.000
ALMERIENSE|83040001,,|83040001|||BOBINA SPULANCE 100MT C/PRE-CORTE C/2|G|7|COMPLEMENTOS VARIOS||2021-02-08|F|T|T||0.000|0.000
ALMERIENSE|860021010705,,|860021010705|||BRIDA NYLON NEGRA 7.8X365|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210401,,|8600210401|||BRIDA NYLON NEGRA 3.6X140|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210402,,|8600210402|||BRIDA NYLON NEGRA 3.6X200|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210602,,|8600210602|||BRIDA NYLON NEGRA 4.8X200|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210603,,|8600210603|||BRIDA NYLON NEGRA 4.8X250|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210604,,|8600210604|||BRIDA NYLON NEGRA 4.8X290|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210605,,|8600210605|||BRIDA NYLON NEGRA 4.8X360|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210606,,|8600210606|||BRIDA NYLON NEGRA 4.8X390|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210607,,|8600210607|||BRIDA NYLON NEGRA 7.8X300|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210608,,|8600210608|||BRIDA NYLON NEGRA 7.8X240|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|8600210704,,|8600210704|||BRIDA NYLON NEGRA 7.6X290|G|7|COMPLEMENTOS VARIOS||2009-06-09|F|T|T||0.000|0.000
ALMERIENSE|88040000,,|88040000|||ELECTROCUTADOR SUPERNOVA 40 / 2X20W|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88IT1500M,,|88IT1500M|||ELIMINADOR INSECTOS MURAL POR FILM 15W|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88ITAD15R,,|88ITAD15R|||RECAMBIO FILM INSECTRAP PRO 1500 RIGIDO|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88ITAD20T,,|88ITAD20T|||RECAMBIO FILM INSECTRAP RIGIDO INOX|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88ITX140M,,|88ITX140M|||ELIMINADOR INSECTOS MURAL POR FILM INOX 40W|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88IX0211R,,|88IX0211R|||ELECTROCUTADOR SILVER PLUS INOX / 2X11W|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|88IX0215N,,|88IX0215N|||ELECTROCUTADOR SUPERNOVA PLUS 30 / 2X15W|G|15|MATERIAL ELECTRICO||2010-03-25|F|T|T||0.000|0.000
ALMERIENSE|89009680,,|89009680|||REFRACTOMETRO DIGITAL 0-85% BRIX|G|7|COMPLEMENTOS VARIOS||2012-05-14|F|T|T||0.000|0.000
ALMERIENSE|891447PK10,,|891447PK10|||CORREA OPTIBELT 10 PK 1447 TM (COMPRESOR ML 18.5)|G|3|RODAMIENTOS/SOPORTES/CORREAS||2010-01-19|F|T|T||0.000|0.000
ALMERIENSE|89264774,,|89264774|||FILTRO SEPARADOR COMPRESOR INGERSOLL RAND ML 18.5|G|9|FILTROS/COMPLEMENTOS AUTOMOCION||2009-12-15|F|T|T||0.000|0.000
ALMERIENSE|89264775,,|89264775|||FILTRO SEPARADOR COMPRESOR INGERSOLL RAND UP5|G|9|FILTROS/COMPLEMENTOS AUTOMOCION||2009-12-15|F|T|T||0.000|0.000
ALMERIENSE|89295679,,|89295679|||CORREA COMPRESOR INGERSOLL RAND (MOD.ML 18.5)|G|3|RODAMIENTOS/SOPORTES/CORREAS||2009-12-15|F|T|T||0.000|0.000
ALMERIENSE|89295976,,|89295976|||FILTRO AIRE COMPRESOR INGELLSO-RAND 15-18.5-22|G|9|FILTROS/COMPLEMENTOS AUTOMOCION||2010-05-03|F|T|T||0.000|0.000
ALMERIENSE|9104565,,|9104565|||PAPELERA CENICERO INTERIOR / EXTERIOR 25 LTS.|G|7|COMPLEMENTOS VARIOS||2016-09-29|F|T|T||0.000|0.000
ALMERIENSE|9104566,,|9104566|||PAPELERA CENICERO PARA SUELO BASCUALANTE 40 LTS.|G|7|COMPLEMENTOS VARIOS||2016-10-19|F|T|T||0.000|0.000
ALMERIENSE|91223200,,|91223200|||CUBO BASURA PLASTICO NEGRO 100LTS. C/TAPA|G|7|COMPLEMENTOS VARIOS||2016-05-03|F|T|T||0.000|0.000
ALMERIENSE|91233200,,|91233200|||CUBO BASURA CUADRADO 100LT. C/RUEDAS Y TAPA|G|7|COMPLEMENTOS VARIOS||2016-06-08|F|T|T||0.000|0.000
ALMERIENSE|91243200,,|91243200|||CUBO CONTENEDOR REDONDO BRUTE 121 LTS.|G|7|COMPLEMENTOS VARIOS||2016-02-11|F|T|T||0.000|0.000
ALMERIENSE|91250001,,|91250001|||CUBO PAPELERA 50LTS. C/TAPA BASCULANTE PUSH|G|7|COMPLEMENTOS VARIOS||2016-05-03|F|T|T||0.000|0.000
ALMERIENSE|91250002,,|91250002|||CUBO PAPELERA 100LTS. C/TAPA BASCULANTE PUSH|G|7|COMPLEMENTOS VARIOS||2016-05-03|F|T|T||0.000|0.000
ALMERIENSE|91263200,,|91263200|||CUBO BASURA CLASSIC 100LT C/RUEDAS Y PEDAL|G|7|COMPLEMENTOS VARIOS||2016-04-08|F|T|T||0.000|0.000
ALMERIENSE|91263201,,|91263201|||CUBO BASURA CLASSIC 100LT C/RUEDAS|G|7|COMPLEMENTOS VARIOS||2016-04-08|F|T|T||0.000|0.000
ALMERIENSE|91400000,,|91400000|||HARAGANES RECOGE AGUA 75CM RESINA AZUL|G|7|COMPLEMENTOS VARIOS||2016-11-23|F|T|T||0.000|0.000
ALMERIENSE|92000005,,|92000005|||BOTELLA AGUA DESTILADA 4 Lts. C/4|G|7|COMPLEMENTOS VARIOS||2001-04-17|F|T|T||0.000|0.000
ALMERIENSE|93000000,,|93000000|||GUANTE NYLON - NITRILO|G|7|COMPLEMENTOS VARIOS||2008-12-01|F|T|T||0.000|0.000
ALMERIENSE|93003271,,|93003271|||BATA DESECHABLE BLANCA TEJIDO S/TEJER CAJA 50UD|G|7|COMPLEMENTOS VARIOS||2016-05-13|F|T|T||0.000|0.000
ALMERIENSE|93010000,,|93010000|||GUANTE NYLON - NITRILO ROJO WG500|G|7|COMPLEMENTOS VARIOS||2021-01-08|F|T|T||0.000|0.000
ALMERIENSE|930100HAA,,|930100HAA|||GUANTE NYLON - NITRILO TB AZUL HA|G|7|COMPLEMENTOS VARIOS||2017-10-18|F|T|T||0.000|0.000
ALMERIENSE|93020000,,|93020000|||GUANTE FLOR PIEL AMARILLO C/10|G|7|COMPLEMENTOS VARIOS||2003-11-27|F|T|T||0.000|0.000
ALMERIENSE|9302000B,,|9302000B|||GUANTE FLOR PIEL BLANCO C/10|G|7|COMPLEMENTOS VARIOS||2003-11-27|F|T|T||0.000|0.000
ALMERIENSE|9302252L,,|9302252L|||GUANTE NEOPRENO NEGRO TERMICO 250º|G|7|COMPLEMENTOS VARIOS||2017-01-09|F|T|T||0.000|0.000
ALMERIENSE|93040000,,|93040000|||GUANTE ALGODON FINO BLANCO TALLA UNICA/9|G|7|COMPLEMENTOS VARIOS||2011-02-25|F|T|T||0.000|0.000
ALMERIENSE|93060000,,|93060000|||GUANTE LATEX CAJA 100uds.|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060001,,|93060001|||GUANTE NITRILO AZUL TB CAJA 100uds.|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060001ND,,|93060001ND|||GUANTE NITRILO DIAMANTADO NARANJA C/50|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060002,,|93060002|||GUANTE NITRILO AZUL TB CAJA 100uds.|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060003,,|93060003|||GUANTE NITRILO AZUL MAPA BOLSA 100 UDS|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060004,,|93060004|||GUANTE NITRILO AZUL S/POLVO C/100 TALLA|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|93060005,,|93060005|||GUANTE NITRILO AZUL S/POLVO SIS - CAJA 100|G|7|COMPLEMENTOS VARIOS||2009-04-16|F|T|T||0.000|0.000
ALMERIENSE|930600N2,,|930600N2|||GUANTE NITRILO NEGRO CAJA 100uds.|G|7|COMPLEMENTOS VARIOS||2019-05-23|F|T|T||0.000|0.000
